# timestamp tx ty tz qx qy qz qw
1767857927.8318005 -0.12754184007644653 -0.009776804596185684 -0.0012211269931867719 -0.0003336806839797646 0.03496388718485832 0.021101078018546104 0.9991657137870789
1767857927.8746455 -0.1319034993648529 -0.010989340953528881 -0.0029221391305327415 -0.0016359200235456228 0.03564510866999626 0.019929969683289528 0.9991644620895386
1767857927.9177458 -0.1470351219177246 -0.00942065380513668 -0.0007201926782727242 -0.002733787754550576 0.03835490345954895 0.019581280648708344 0.999068558216095
1767857927.9603975 -0.1598040759563446 -0.009718011133372784 -0.00012475287076085806 -0.003945794887840748 0.038754064589738846 0.020650282502174377 0.9990276098251343
1767857928.0029767 -0.1709548979997635 -0.011360015720129013 0.0018034345703199506 -0.005216683726757765 0.03900204598903656 0.02167758345603943 0.9989903569221497
1767857928.046338 -0.18503320217132568 -0.014318551868200302 0.0045564747415483 -0.004939347971230745 0.039758868515491486 0.022821536287665367 0.9989364743232727
1767857928.0888689 -0.19553536176681519 -0.01330763939768076 0.0037245452404022217 -0.0034525024238973856 0.03887282311916351 0.023995304480195045 0.9989500641822815
1767857928.1319158 -0.2029867023229599 -0.012823294848203659 0.0011063148267567158 -0.003389389254152775 0.03712049499154091 0.025136196985840797 0.9989888668060303
1767857928.174808 -0.20869196951389313 -0.01424679346382618 -0.0014732624404132366 -0.004473308101296425 0.0360674113035202 0.025808656588196754 0.9990060329437256
1767857928.2172859 -0.2130744755268097 -0.015570636838674545 -0.004385336302220821 -0.00715382257476449 0.036188822239637375 0.02514755353331566 0.9990029335021973
1767857928.2603257 -0.22263246774673462 -0.017019938677549362 -0.0025947915855795145 -0.009873587638139725 0.038329292088747025 0.024233194068074226 0.9989224672317505
1767857928.3031816 -0.23130527138710022 -0.019292207434773445 -0.0009892074158415198 -0.011351785622537136 0.040967680513858795 0.023452209308743477 0.9988206624984741
1767857928.3457239 -0.24708817899227142 -0.023190557956695557 0.0043433113023638725 -0.011718310415744781 0.04504072293639183 0.022679617628455162 0.9986588954925537
1767857928.3883219 -0.2593800127506256 -0.021171284839510918 0.002936806995421648 -0.010075563564896584 0.046013668179512024 0.023851728066802025 0.9986051917076111
1767857928.4317517 -0.2682516574859619 -0.019813723862171173 0.0010552364401519299 -0.011142565868794918 0.044535379856824875 0.02669166773557663 0.9985889792442322
1767857928.474337 -0.276632696390152 -0.026438087224960327 0.003746624104678631 -0.0126305827870965 0.04424518719315529 0.02619326300919056 0.9985973834991455
1767857928.5177863 -0.2802182734012604 -0.03035569004714489 -0.0006074625998735428 -0.0117104547098279 0.04608045518398285 0.02325844205915928 0.9985982775688171
1767857928.5604665 -0.28992870450019836 -0.028345733880996704 -0.004549940582364798 -0.01103961281478405 0.05016157031059265 0.02185455709695816 0.9984409809112549
1767857928.60344 -0.3065352141857147 -0.025820769369602203 -0.002642399165779352 -0.01094133872538805 0.05343296751379967 0.022085700184106827 0.9982672333717346
1767857928.6463711 -0.32157185673713684 -0.02936634048819542 -0.001450964598916471 -0.010410718619823456 0.05474846065044403 0.02266094461083412 0.9981886744499207
1767857928.6893902 -0.3309438228607178 -0.030150508508086205 -0.0052820248529314995 -0.009090504609048367 0.05560273304581642 0.022946815937757492 0.9981478452682495
1767857928.7318866 -0.3599731922149658 -0.030239716172218323 -0.010437955148518085 -0.004076115321367979 0.05891724303364754 0.024906732141971588 0.9979438185691833
1767857928.7746916 -0.3730097711086273 -0.027374187484383583 -0.014748253859579563 -0.002626226283609867 0.05845218524336815 0.026865512132644653 0.9979252219200134
1767857928.8178213 -0.3863568902015686 -0.02918000891804695 -0.016900409013032913 -0.0018441597931087017 0.0584101602435112 0.028242353349924088 0.997891366481781
1767857928.8603961 -0.39991775155067444 -0.030917802825570107 -0.017910489812493324 -0.00039245185325853527 0.05994613096117973 0.0279137771576643 0.9978111982345581
1767857928.905844 -0.4179639220237732 -0.03036348707973957 -0.019260842353105545 0.0033204928040504456 0.06184592470526695 0.027895737439393997 0.9976902604103088
1767857928.9494474 -0.4303232729434967 -0.02037661522626877 -0.028102625161409378 0.006211535073816776 0.06013210862874985 0.031173022463917732 0.9976842403411865
1767857928.9919732 -0.4470267593860626 -0.021285729482769966 -0.02661116234958172 0.006381812505424023 0.058533549308776855 0.033946726471185684 0.9976876974105835
1767857929.0350726 -0.4550871253013611 -0.017215870320796967 -0.03370136767625809 0.006967986933887005 0.05668016895651817 0.03521730378270149 0.9977467060089111
1767857929.0780983 -0.4668044149875641 -0.015160204842686653 -0.03401707112789154 0.005642314907163382 0.058417923748493195 0.03407055139541626 0.9976946711540222
1767857929.120625 -0.4815981388092041 -0.013447594828903675 -0.03382974490523338 0.004882364999502897 0.061006318777799606 0.033336084336042404 0.9975685477256775
1767857929.1635914 -0.49333393573760986 -0.01136971265077591 -0.035447072237730026 0.0035041281953454018 0.06324149668216705 0.03319988772273064 0.9974397420883179
1767857929.2063673 -0.5050995349884033 -0.0070070442743599415 -0.03805515170097351 0.001420132932253182 0.06579992175102234 0.03190448880195618 0.9973216652870178
1767857929.249067 -0.5204294323921204 -0.004577180836349726 -0.035084471106529236 -0.002574250567704439 0.06872250139713287 0.030834833160042763 0.9971558451652527
1767857929.2916272 -0.5372533202171326 -0.004791968502104282 -0.030177181586623192 -0.0033595638815313578 0.07100249826908112 0.02978125773370266 0.9970257878303528
1767857929.3350098 -0.5458836555480957 0.0025792494416236877 -0.034832701086997986 -0.004787900485098362 0.07113274931907654 0.028025344014167786 0.9970616102218628
1767857929.377752 -0.5629901885986328 0.0049146246165037155 -0.028822707012295723 -0.008925113826990128 0.0733230710029602 0.026695512235164642 0.9969109296798706
1767857929.421021 -0.5781372785568237 0.005234097596257925 -0.024814927950501442 -0.009834341704845428 0.07268620282411575 0.02756168134510517 0.9969254732131958
1767857929.4635377 -0.586785078048706 0.007410050369799137 -0.025193285197019577 -0.011869982816278934 0.07096018642187119 0.028267737478017807 0.9970078468322754
1767857929.5066943 -0.598565936088562 0.008669018745422363 -0.01990518532693386 -0.014267397113144398 0.07132330536842346 0.028088850900530815 0.9969555735588074
1767857929.549524 -0.6126824617385864 0.00951909925788641 -0.01221214048564434 -0.015915505588054657 0.07172451168298721 0.028413178399205208 0.9968926906585693
1767857929.5925083 -0.6348096132278442 0.011738510802388191 -0.002098340541124344 -0.019538726657629013 0.06844981014728546 0.0315631628036499 0.9969637393951416
1767857929.63503 -0.6459242701530457 0.010185987688601017 0.008811159059405327 -0.021110130473971367 0.06862332671880722 0.03259127959609032 0.996886670589447
1767857929.677779 -0.6552639603614807 0.009113889187574387 0.015329536981880665 -0.020922116935253143 0.06890638172626495 0.032224446535110474 0.9968830347061157
1767857929.7208927 -0.6652132272720337 0.009477212093770504 0.02414986863732338 -0.021447885781526566 0.06973133236169815 0.03150893747806549 0.9968373775482178
1767857929.76342 -0.6705185770988464 0.0065705254673957825 0.02914152666926384 -0.02204834669828415 0.0710851177573204 0.031895961612463 0.996716320514679
1767857929.8060145 -0.6816118955612183 0.006545493379235268 0.039351195096969604 -0.02351459674537182 0.07443075627088547 0.032350752502679825 0.9964239001274109
1767857929.849081 -0.6999088525772095 -0.0021022148430347443 0.056999798864126205 -0.02349996194243431 0.07644861936569214 0.0318441279232502 0.9962877631187439
1767857929.891594 -0.7087012529373169 -0.003659552428871393 0.06473881751298904 -0.02056722715497017 0.0751945823431015 0.03305783495306969 0.9964085221290588
1767857929.934484 -0.7157666683197021 -0.005216813180595636 0.07329553365707397 -0.01992173120379448 0.07486293464899063 0.03404717519879341 0.9964132905006409
1767857929.977399 -0.7287114262580872 -0.012243786826729774 0.08964698016643524 -0.019125429913401604 0.07543817907571793 0.034119635820388794 0.996383011341095
1767857930.0198 -0.7360668778419495 -0.01594259962439537 0.09907837212085724 -0.016296567395329475 0.07458902895450592 0.033897317945957184 0.9965048432350159
1767857930.0628834 -0.7438743710517883 -0.017263956367969513 0.10811931639909744 -0.015361029654741287 0.07510150969028473 0.03467762842774391 0.9964543581008911
1767857930.1058986 -0.7548092007637024 -0.023992903530597687 0.12361647933721542 -0.014932828024029732 0.0764533057808876 0.03678341954946518 0.9962825179100037
1767857930.1485853 -0.7634202837944031 -0.02966173179447651 0.13768063485622406 -0.012064223177731037 0.07703514397144318 0.03841965273022652 0.9962148070335388
1767857930.1912978 -0.7703003287315369 -0.03190011903643608 0.1460360735654831 -0.009686218574643135 0.07740764319896698 0.03995467722415924 0.9961515069007874
1767857930.2346756 -0.7778248190879822 -0.03358868509531021 0.1539485901594162 -0.009337599389255047 0.07711371779441833 0.042760998010635376 0.9960611462593079
1767857930.2774107 -0.786163866519928 -0.038202110677957535 0.16652150452136993 -0.010598676279187202 0.07586649060249329 0.046244144439697266 0.995988667011261
1767857930.3209121 -0.79131019115448 -0.042893752455711365 0.17726284265518188 -0.011718790978193283 0.07397142052650452 0.04910809546709061 0.9959815740585327
1767857930.3638484 -0.7921295762062073 -0.04766499623656273 0.18523864448070526 -0.014171730726957321 0.07340317219495773 0.05031590163707733 0.9959314465522766
1767857930.407273 -0.7956259250640869 -0.05286037176847458 0.19875963032245636 -0.016943899914622307 0.07646288722753525 0.05092160776257515 0.9956271052360535
1767857930.4501176 -0.800591766834259 -0.05954975634813309 0.21100063621997833 -0.018013378605246544 0.080080047249794 0.050619300454854965 0.9953393340110779
1767857930.4930594 -0.8058095574378967 -0.06389233469963074 0.22200699150562286 -0.019146116450428963 0.08308804035186768 0.05208875238895416 0.9949957728385925
1767857930.5355997 -0.8091887831687927 -0.07060735672712326 0.23381228744983673 -0.020018214359879494 0.08573005348443985 0.053660616278648376 0.9946708679199219
1767857930.5784633 -0.8138799071311951 -0.07762730121612549 0.2462218701839447 -0.020505817607045174 0.08914300054311752 0.05468403920531273 0.9943051338195801
1767857930.6215153 -0.8186714053153992 -0.08552534878253937 0.2580854296684265 -0.01962864398956299 0.09170269221067429 0.054985515773296356 0.9940733909606934
1767857930.6642041 -0.8213885426521301 -0.08916295319795609 0.2646874189376831 -0.01886993832886219 0.094301737844944 0.05549122393131256 0.9938167929649353
1767857930.706857 -0.8264281749725342 -0.09690945595502853 0.27665773034095764 -0.019688794389367104 0.09789647161960602 0.055562522262334824 0.9934492707252502
1767857930.7501023 -0.8318081498146057 -0.10386406630277634 0.2880816161632538 -0.018034497275948524 0.10111352056264877 0.055616237223148346 0.9931554198265076
1767857930.7927094 -0.8365355134010315 -0.1063901036977768 0.29433441162109375 -0.01675996370613575 0.10294254869222641 0.05571878328919411 0.9929840564727783
1767857930.8356624 -0.8409116864204407 -0.11071449518203735 0.30357080698013306 -0.018026959151029587 0.10435120016336441 0.055786147713661194 0.9928110241889954
1767857930.8787773 -0.8454345464706421 -0.1184873953461647 0.31676581501960754 -0.019094055518507957 0.10747656226158142 0.05628446117043495 0.9924294948577881
1767857930.9213836 -0.8508628010749817 -0.12347537279129028 0.32783907651901245 -0.018062416464090347 0.11023027449846268 0.05611107498407364 0.9921565055847168
1767857930.9644256 -0.85580974817276 -0.1263074278831482 0.336518257856369 -0.017475450411438942 0.11178188771009445 0.057209961116313934 0.9919306635856628
1767857931.007531 -0.8599238395690918 -0.13146983087062836 0.34744322299957275 -0.01833518035709858 0.11356459558010101 0.058029960840940475 0.9916649460792542
1767857931.0506709 -0.8645820617675781 -0.13695783913135529 0.3602205514907837 -0.019036009907722473 0.11678231507539749 0.05888236686587334 0.9912276864051819
1767857931.0935373 -0.8702322840690613 -0.1436733901500702 0.37426233291625977 -0.018530959263443947 0.12017921358346939 0.05973275005817413 0.9907802939414978
1767857931.1371207 -0.8755954504013062 -0.14739194512367249 0.38525697588920593 -0.016549592837691307 0.12227754294872284 0.06128598749637604 0.9904637336730957
1767857931.1802137 -0.8811616897583008 -0.15342766046524048 0.39906489849090576 -0.014776329509913921 0.12492964416742325 0.06337545812129974 0.9900292158126831
1767857931.2236419 -0.8874291181564331 -0.1583843231201172 0.41100117564201355 -0.012329209595918655 0.1276281625032425 0.06562972813844681 0.9895715117454529
1767857931.266594 -0.8951334357261658 -0.163428395986557 0.4240301251411438 -0.00858787540346384 0.1294800043106079 0.06891070306301117 0.9891473650932312
1767857931.310083 -0.9008558392524719 -0.16840603947639465 0.43370699882507324 -0.0050885798409581184 0.13086473941802979 0.07142899930477142 0.9888105988502502
1767857931.352836 -0.9082238078117371 -0.17371562123298645 0.44595640897750854 -0.001963151851668954 0.13388438522815704 0.07333023101091385 0.9882782101631165
1767857931.3959737 -0.9118936657905579 -0.16988427937030792 0.45750483870506287 0.007492764852941036 0.1355791985988617 0.07661592215299606 0.9877713322639465
1767857931.4391239 -0.9181753396987915 -0.17608049511909485 0.46254628896713257 0.013539433479309082 0.13669098913669586 0.07986275851726532 0.9872964024543762
1767857931.4820168 -0.9227389693260193 -0.17302465438842773 0.4668106734752655 0.01452381256967783 0.13687725365161896 0.08314469456672668 0.9869856238365173
1767857931.5254948 -0.9273316860198975 -0.18176212906837463 0.4794314503669739 0.01140083558857441 0.13980570435523987 0.08600334078073502 0.9863710403442383
1767857931.5683491 -0.9322011470794678 -0.19019411504268646 0.4930057227611542 0.010450680740177631 0.14499716460704803 0.08550409227609634 0.9856752157211304
1767857931.6110675 -0.9380165338516235 -0.194883331656456 0.5027760863304138 0.011303318664431572 0.14982759952545166 0.08530799299478531 0.98496013879776
1767857931.654537 -0.9441727995872498 -0.19897830486297607 0.5107871294021606 0.011984946206212044 0.15253828465938568 0.08725685626268387 0.9843651056289673
1767857931.697527 -0.9494749307632446 -0.20523889362812042 0.520635187625885 0.011177309788763523 0.15414121747016907 0.0902932733297348 0.98385089635849
1767857931.7408142 -0.9535486102104187 -0.21249842643737793 0.5312032103538513 0.010791205801069736 0.15563826262950897 0.09159308671951294 0.9834993481636047
1767857931.7838464 -0.9555109143257141 -0.21758119761943817 0.53737473487854 0.009637017734348774 0.15810860693454742 0.09153594821691513 0.9831225872039795
1767857931.826422 -0.958893895149231 -0.22171980142593384 0.5472648739814758 0.007458400446921587 0.16252225637435913 0.09221930801868439 0.9823576211929321
1767857931.869826 -0.9628796577453613 -0.23294994235038757 0.5611638426780701 0.0057966578751802444 0.16692720353603363 0.09304775297641754 0.9815517663955688
1767857931.9132597 -0.9665735363960266 -0.23962552845478058 0.5710985660552979 0.0074982005171477795 0.169877827167511 0.09371138364076614 0.9809706807136536
1767857931.9563115 -0.969739556312561 -0.24419714510440826 0.5804490447044373 0.0090249702334404 0.17252933979034424 0.09580733627080917 0.9802923798561096
1767857931.9991353 -0.9727752804756165 -0.25232982635498047 0.5923214554786682 0.009942268952727318 0.17586520314216614 0.09715545922517776 0.9795577526092529
1767857932.0427365 -0.975890040397644 -0.25904661417007446 0.6041472554206848 0.012217332608997822 0.17947301268577576 0.0984124094247818 0.9787518382072449
1767857932.0855315 -0.9776104092597961 -0.26268160343170166 0.6128570437431335 0.01494657713919878 0.1823830008506775 0.10051541775465012 0.9779620170593262
1767857932.129355 -0.9792798757553101 -0.2617093622684479 0.6230005621910095 0.016638219356536865 0.1849183738231659 0.10256711393594742 0.9772453308105469
1767857932.1724591 -0.9817575216293335 -0.27201566100120544 0.6355336308479309 0.01527994591742754 0.18826012313365936 0.10377483814954758 0.9765016436576843
1767857932.21558 -0.9836968779563904 -0.27853941917419434 0.6466741561889648 0.014103269204497337 0.19186456501483917 0.10464859753847122 0.9757242202758789
1767857932.2587779 -0.9871394634246826 -0.28507742285728455 0.6615597009658813 0.013292851857841015 0.19520574808120728 0.10596723854541779 0.9749302268028259
1767857932.3020773 -0.9895918965339661 -0.2912787199020386 0.6742461919784546 0.013978604227304459 0.19735142588615417 0.10725230723619461 0.9743480086326599
1767857932.345142 -0.9905224442481995 -0.29492685198783875 0.6846546530723572 0.013332405127584934 0.199282705783844 0.10802093148231506 0.9738789200782776
1767857932.3881588 -0.9931381344795227 -0.3048956096172333 0.7003070116043091 0.01078617013990879 0.20320959389209747 0.10810402035713196 0.9730894565582275
1767857932.4318707 -0.9965006113052368 -0.3136623799800873 0.7161402106285095 0.011456077918410301 0.20732349157333374 0.10866677761077881 0.9721508026123047
1767857932.4750476 -0.9982633590698242 -0.31392472982406616 0.725056529045105 0.013761167414486408 0.2089458554983139 0.11129419505596161 0.971476137638092
1767857932.518064 -1.0014795064926147 -0.31977900862693787 0.7386870384216309 0.013733196072280407 0.21035116910934448 0.11561805754899979 0.9706679582595825
1767857932.5618823 -1.0035951137542725 -0.3243832290172577 0.7497802972793579 0.014449458569288254 0.21066951751708984 0.12093067914247513 0.9699408411979675
1767857932.60566 -1.0038046836853027 -0.327090859413147 0.7581068873405457 0.013822469860315323 0.210402712225914 0.12480945140123367 0.9695165157318115
1767857932.6490426 -1.0042448043823242 -0.33234336972236633 0.768291711807251 0.010261422023177147 0.2123066633939743 0.12724529206752777 0.9688287973403931
1767857932.6921191 -1.0070194005966187 -0.34163805842399597 0.7829233407974243 0.0069903419353067875 0.2160225808620453 0.12897224724292755 0.9678075909614563
1767857932.7347784 -1.0123845338821411 -0.3468972146511078 0.8041688799858093 0.005793957971036434 0.21766218543052673 0.13418884575366974 0.9667382836341858
1767857932.7779164 -1.014047384262085 -0.3522626757621765 0.8160547614097595 0.003483737586066127 0.21819907426834106 0.13759322464466095 0.966149628162384
1767857932.8208175 -1.0147523880004883 -0.35829588770866394 0.8275934457778931 0.0012878772104158998 0.21974927186965942 0.13900329172611237 0.9656016826629639
1767857932.8636353 -1.0166747570037842 -0.3634051978588104 0.8399996161460876 -0.00016329092613887042 0.22242000699043274 0.1400320678949356 0.9648421406745911
1767857932.9066458 -1.0186573266983032 -0.3660423457622528 0.8500257134437561 -3.7174104363657534e-05 0.22440814971923828 0.14237061142921448 0.9640392065048218
1767857932.9500852 -1.020973801612854 -0.3682060241699219 0.8594635128974915 -0.0012389562325552106 0.22530733048915863 0.14507052302360535 0.9634259939193726
1767857932.992918 -1.022140622138977 -0.37478986382484436 0.8708727359771729 -0.00392769742757082 0.22647613286972046 0.14663279056549072 0.9629080891609192
1767857933.0363703 -1.0226051807403564 -0.38272687792778015 0.8825740814208984 -0.006169868633151054 0.2299981564283371 0.14593473076820374 0.9621672630310059
1767857933.0791562 -1.0262691974639893 -0.3861199915409088 0.901655912399292 -0.009011219255626202 0.23990225791931152 0.14391455054283142 0.9600282907485962
1767857933.1223426 -1.0321906805038452 -0.3921748995780945 0.9239319562911987 -0.011006752029061317 0.24662944674491882 0.146959587931633 0.9578390717506409
1767857933.1676888 -1.0340389013290405 -0.3987344205379486 0.9339713454246521 -0.012801634147763252 0.2516944110393524 0.1462869495153427 0.9566013813018799
1767857933.2109654 -1.0371863842010498 -0.4024656414985657 0.9447340965270996 -0.012891379185020924 0.2583986818790436 0.1448073834180832 0.9550365209579468
1767857933.253603 -1.0458394289016724 -0.40859606862068176 0.9673187732696533 -0.00790371373295784 0.27089226245880127 0.14015419781208038 0.9523191452026367
1767857933.2964401 -1.0499072074890137 -0.4100894033908844 0.9752101898193359 -0.005280619021505117 0.2771991491317749 0.1385258585214615 0.9507594108581543
1767857933.3398335 -1.0559552907943726 -0.40788358449935913 0.9895665645599365 -0.0008764117956161499 0.28353753685951233 0.13892805576324463 0.9488438367843628
1767857933.3826249 -1.0618592500686646 -0.40636035799980164 0.9993559122085571 0.005366112571209669 0.2870238423347473 0.14055794477462769 0.9475399851799011
1767857933.4254467 -1.0661072731018066 -0.40151000022888184 0.9988077282905579 0.007171169389039278 0.28819751739501953 0.14381276071071625 0.9466829895973206
1767857933.4688241 -1.070382833480835 -0.4111545979976654 1.0179381370544434 0.004592916928231716 0.2942377030849457 0.1451379507780075 0.9446364641189575
1767857933.5115635 -1.0764172077178955 -0.40784400701522827 1.0278983116149902 0.010099483653903008 0.2989981174468994 0.14728781580924988 0.9427642822265625
1767857933.554764 -1.0825222730636597 -0.40183714032173157 1.0334107875823975 0.01357972901314497 0.30118632316589355 0.15169617533683777 0.9413238763809204
1767857933.5981681 -1.087250828742981 -0.40369078516960144 1.0453543663024902 0.012635517865419388 0.3037346303462982 0.15431703627109528 0.9400914311408997
1767857933.6409745 -1.092943549156189 -0.40178564190864563 1.0568474531173706 0.013528181239962578 0.30587631464004517 0.1564098447561264 0.939038097858429
1767857933.6844018 -1.0979706048965454 -0.40314823389053345 1.0702118873596191 0.013951532542705536 0.3066054880619049 0.15852458775043488 0.9384393095970154
1767857933.7276754 -1.1023385524749756 -0.4026261568069458 1.0784584283828735 0.015385184437036514 0.30710792541503906 0.16268572211265564 0.9375401139259338
1767857933.7704206 -1.1078671216964722 -0.40291234850883484 1.0899333953857422 0.015800829976797104 0.307748407125473 0.16637398302555084 0.936675488948822
1767857933.8133209 -1.1135499477386475 -0.4035987854003906 1.1009234189987183 0.016995824873447418 0.3077623248100281 0.16990327835083008 0.9360162019729614
1767857933.856902 -1.1183031797409058 -0.4064221978187561 1.1115877628326416 0.01642899215221405 0.3075074851512909 0.1716305911540985 0.9357949495315552
1767857933.8996284 -1.1244735717773438 -0.40780580043792725 1.123445987701416 0.018017275258898735 0.30826014280319214 0.17370828986167908 0.9351344704627991
1767857933.9431002 -1.1302539110183716 -0.41212090849876404 1.1345975399017334 0.01877342164516449 0.30776700377464294 0.17415247857570648 0.9351993799209595
1767857933.985928 -1.1349036693572998 -0.41661936044692993 1.1434818506240845 0.019970810040831566 0.3082767724990845 0.17165058851242065 0.9354692101478577
1767857934.0292132 -1.1406760215759277 -0.41708701848983765 1.1503874063491821 0.021833768114447594 0.30907142162323 0.16951210796833038 0.9355553388595581
1767857934.072543 -1.1455579996109009 -0.42295128107070923 1.1624101400375366 0.021950814872980118 0.3112254738807678 0.16591776907444 0.9354828596115112
1767857934.1158915 -1.1515122652053833 -0.4243203401565552 1.1721694469451904 0.025462353602051735 0.3125414550304413 0.16239073872566223 0.9355739951133728
1767857934.158705 -1.1555743217468262 -0.42696452140808105 1.1783032417297363 0.027461491525173187 0.31309938430786133 0.1580415517091751 0.9360755681991577
1767857934.201645 -1.1595274209976196 -0.42869874835014343 1.1871070861816406 0.02885962277650833 0.315852552652359 0.15479598939418793 0.9356508255004883
1767857934.2449944 -1.1654404401779175 -0.42358750104904175 1.193613886833191 0.03346259519457817 0.3169519603252411 0.15516112744808197 0.9350650906562805
1767857934.2880197 -1.1700173616409302 -0.420965313911438 1.199448823928833 0.03382425755262375 0.3151184618473053 0.15891550481319427 0.9350412487983704
1767857934.331209 -1.1715210676193237 -0.42714449763298035 1.209072470664978 0.029899239540100098 0.3146352469921112 0.16095195710659027 0.9349893927574158
1767857934.375134 -1.1730998754501343 -0.43095988035202026 1.2183252573013306 0.028892844915390015 0.3167172074317932 0.1606021374464035 0.9343780875205994
1767857934.4180272 -1.1764378547668457 -0.427084743976593 1.2231223583221436 0.030543498694896698 0.3178497552871704 0.1617143303155899 0.9337489604949951
1767857934.4614155 -1.179369568824768 -0.42580628395080566 1.230961561203003 0.029096366837620735 0.31791478395462036 0.1652340292930603 0.9331566095352173
1767857934.5053716 -1.1809585094451904 -0.42885348200798035 1.240599513053894 0.027294088155031204 0.3189419209957123 0.1674560308456421 0.9324642419815063
1767857934.5484822 -1.1849350929260254 -0.4252205193042755 1.2483727931976318 0.02974693663418293 0.3194630742073059 0.17133188247680664 0.9315062761306763
1767857934.5921445 -1.1870605945587158 -0.42770814895629883 1.2557570934295654 0.028834501281380653 0.31885287165641785 0.17464664578437805 0.9311283230781555
1767857934.6355412 -1.1884881258010864 -0.4321514964103699 1.2614994049072266 0.028326893225312233 0.32102862000465393 0.1733049750328064 0.9306468367576599
1767857934.6787016 -1.1928491592407227 -0.4277815520763397 1.263564109802246 0.03065217286348343 0.3233560621738434 0.1740773618221283 0.9296227097511292
1767857934.7218595 -1.1984574794769287 -0.4226951599121094 1.2688554525375366 0.03189084678888321 0.3240334093570709 0.17854222655296326 0.9284977316856384
1767857934.7659645 -1.2021307945251465 -0.42433181405067444 1.2740285396575928 0.029429007321596146 0.3228086531162262 0.1804772913455963 0.9286314845085144
1767857934.8093283 -1.204910397529602 -0.4272351861000061 1.2762714624404907 0.025798583403229713 0.3232836127281189 0.17964059114456177 0.9287364482879639
1767857934.853342 -1.208845853805542 -0.4286387264728546 1.2810289859771729 0.022420154884457588 0.3259226083755493 0.17794480919837952 0.9282281398773193
